Ax,Ay,Az,Gx,Gy,Gz,activity
-0.35144,0.168579,-0.923828,-0.976562,0.305176,0.12207,pick and place
-0.341187,0.153442,-0.925659,-3.051757,-0.976562,-0.366211,pick and place
-0.314453,0.147583,-0.933106,-2.441407,-3.601074,1.037598,pick and place
-0.346191,0.154907,-0.924194,-1.770019,-9.643556,3.051757,pick and place
-0.347656,0.176636,-0.955322,2.136231,-21.667476,3.479003,pick and place
-0.386841,0.23938,-0.984009,8.544924,-29.602044,7.629394,pick and place
-0.409668,0.220825,-0.968384,19.47022,-40.77148,5.554198,pick and place
-0.541138,0.212036,-0.982178,27.709956,-38.75733,4.272462,pick and place
-0.52002,0.126343,-0.977173,28.869624,15.441892,-36.19386,pick and place
-0.530396,0.115234,-0.997803,32.04346,10.80322,-27.587884,pick and place
-0.463501,0.038086,-0.987671,43.15184,-12.390136,-28.32031,pick and place
-0.530762,-0.005737,-0.955933,48.03466,-28.991692,-36.31592,pick and place
-0.57373,-0.052246,-0.920532,46.14257,-12.023924,-50.7202,pick and place
-0.569214,-0.088867,-0.87732,45.28808,-1.525878,-51.69677,pick and place
-0.494873,-0.141113,-0.852173,38.51319,-1.89209,-58.04442,pick and place
-0.53186,-0.204712,-0.841797,40.58837,-4.455568,-62.01171,pick and place
-0.42627,-0.245605,-0.852539,33.1421,-0.061035,-63.11034,pick and place
-0.446411,-0.247559,-0.8396,33.26416,-6.958006,-62.49999,pick and place
-0.427612,-0.294678,-0.821411,29.66308,-13.671872,-61.70654,pick and place
-0.361328,-0.319214,-0.831299,24.841304,-21.48437,-62.07274,pick and place
-0.380493,-0.377808,-0.745362,20.26367,-81.2988,-61.40136,pick and place
-0.459106,-0.44751,-0.699707,14.46533,-96.98484,-64.209,pick and place
-0.48291,-0.508423,-0.613648,-3.662109,-104.187,-68.3594,pick and place
-0.504639,-0.554077,-0.520996,-31.86035,-105.46872,-63.11034,pick and place
-0.5354,-0.550415,-0.519287,-43.51806,-100.95212,-54.80956,pick and place
-0.682251,-0.494995,-0.473999,-62.25585,-89.84374,-41.74804,pick and place
-0.78186,-0.463989,-0.469238,-62.8662,-72.50978,-40.95458,pick and place
-0.630493,-0.549438,-0.522827,-95.52,38.33008,-43.33495,pick and place
-0.458496,-0.410889,-0.641846,-102.9663,52.9785,-35.82764,pick and place
-0.517212,-0.26001,-0.776001,-87.28026,48.58398,-21.301268,pick and place
-0.402832,-0.226318,-0.801514,-75.43946,41.56493,-16.96778,pick and place
-0.415527,-0.178467,-0.828736,-54.93163,14.404296,-12.08496,pick and place
-0.394409,-0.184326,-0.82373,-45.04394,-7.93457,-9.94873,pick and place
-0.477539,-0.184326,-0.825073,-26.06201,-19.47022,-6.835936,pick and place
-0.51648,-0.126953,-0.809692,-21.48437,-18.737796,-4.394532,pick and place
-0.464356,-0.168823,-0.811646,-13.427732,-11.474608,-0.793457,pick and place
-0.465332,-0.184814,-0.842529,-8.117676,-17.94434,4.638672,pick and place
-0.493774,-0.208984,-0.859375,-9.521484,-21.423332,5.920409,pick and place
-0.642822,-0.133667,-0.971558,-11.41357,-20.20263,5.676268,pick and place
-0.566162,-0.03479,-1.157837,-4.272462,0.854492,7.263182,pick and place
-0.591431,-0.216797,-0.788086,11.16943,-5.187988,2.502442,pick and place
-0.473267,-0.210693,-0.852905,2.197266,6.896972,3.234863,pick and place
-0.512329,-0.160156,-0.798828,-1.342773,-5.920409,2.197266,pick and place
-0.567139,-0.17334,-0.84607,-0.183105,6.04248,0.061035,pick and place
-0.519898,-0.172607,-0.831787,0.793457,4.821778,0.12207,pick and place
-0.570679,-0.208496,-0.809937,3.662109,3.906249,0.061035,pick and place
-0.539673,-0.20459,-0.809937,0.732422,7.629394,0.671386,pick and place
-0.566406,-0.209839,-0.829712,-0.305176,6.53076,1.770019,pick and place
-0.555176,-0.208862,-0.826294,-0.488281,11.596676,-0.549316,pick and place
-0.532593,-0.2229,-0.818726,-0.549316,9.643556,-0.061035,pick and place
-0.520386,-0.254395,-0.84375,3.234863,21.85058,-2.01416,pick and place
-0.498413,-0.243897,-0.853394,0.732422,16.113284,2.868652,pick and place
-0.4823,-0.194214,-0.837036,1.403808,6.835936,-1.098633,pick and place
-0.461426,-0.172607,-0.852173,1.708984,2.502442,0.305176,pick and place
-0.491455,-0.235107,-0.853394,-2.380371,-6.469726,0.610352,pick and place
-0.463867,-0.129395,-0.903442,-0.793457,3.540038,1.098633,pick and place
-0.418823,-0.154907,-0.870972,5.737304,-5.004884,2.685546,pick and place
-0.454834,-0.1521,-0.841187,9.765626,-11.16943,6.774902,pick and place
-0.521606,-0.151733,-0.864502,12.023924,-19.28711,7.263182,pick and place
-0.5802,-0.153809,-0.864868,18.737796,-9.21631,5.737304,pick and place
-0.520264,-0.190308,-0.878174,22.21679,-7.141112,4.211426,pick and place
-0.564453,-0.209717,-0.880127,34.3628,-6.347656,5.126952,pick and place
-0.523804,-0.199097,-0.860596,41.5039,-3.173828,4.455568,pick and place
-0.545776,-0.21875,-0.840088,54.80956,4.760742,7.141112,pick and place
-0.477661,-0.186646,-0.798584,61.95068,5.615234,11.474608,pick and place
-0.520386,-0.290039,-0.721558,69.21388,0.12207,18.737796,pick and place
-0.526734,-0.300537,-0.68982,66.89454,8.117676,25.085448,pick and place
-0.492066,-0.359863,-0.670166,57.86132,13.97705,33.26416,pick and place
-0.525513,-0.370728,-0.65857,55.29784,12.3291,40.22216,pick and place
-0.578858,-0.408081,-0.657959,51.33056,16.41846,43.15184,pick and place
-0.539429,-0.420654,-0.65625,37.6587,20.38574,49.43846,pick and place
