Ax,Ay,Az,Gx,Gy,Gz,activity
0.292725,0.526245,-0.756836,9.70459,129.6387,-15.99121,eating
0.449463,0.501831,-0.551758,18.79883,232.78804,-13.366696,eating
0.639404,0.511353,-0.46228,26.06201,245.60544,-16.54053,eating
0.820435,0.522949,-0.325806,26.48925,241.333,-24.04785,eating
0.871582,0.536743,-0.250122,26.67236,234.37496,-26.73339,eating
0.847412,0.555908,-0.078125,28.1372,214.1723,-36.37696,eating
0.901001,0.565064,0.019653,31.127924,196.289,-41.44286,eating
0.843506,0.580322,0.146118,27.52685,160.1563,-42.29736,eating
0.798828,0.604248,0.164795,31.92138,141.54052,-40.58837,eating
0.756104,0.605225,0.230835,29.235832,134.58252,-36.25489,eating
0.780396,0.678833,0.294312,32.1045,77.81984,-39.61182,eating
0.693726,0.664185,0.250732,31.73828,50.10986,-43.15184,eating
0.646729,0.692505,0.285767,26.42822,48.15673,-31.31103,eating
0.68042,0.748291,0.338379,26.18408,17.08985,-28.80859,eating
0.621704,0.750122,0.330444,28.747552,-1.037598,-27.9541,eating
0.509278,0.718384,0.228272,24.29199,0.732422,-13.366696,eating
0.56482,0.715454,0.226807,21.545408,4.882814,-8.789064,eating
0.600952,0.703613,0.233032,15.624996,-10.253904,-3.784179,eating
0.556885,0.680908,0.180664,8.48389,-18.9209,-0.793457,eating
0.5802,0.680176,0.190674,-5.981444,-7.385252,8.300784,eating
0.614258,0.692871,0.20752,-10.620116,-17.63916,12.20703,eating
0.649414,0.688354,0.184326,-18.493652,-40.6494,14.038084,eating
0.615601,0.661987,0.145508,-34.85108,-55.78612,19.16504,eating
0.667725,0.639038,0.152588,-41.99218,-59.75341,25.02441,eating
0.781006,0.641846,0.168579,-58.83788,-126.4038,36.01075,eating
0.801392,0.622925,0.145508,-66.2842,-184.69232,42.9077,eating
0.794922,0.668213,0.129272,-60.54686,-219.60448,51.7578,eating
0.880493,0.660034,0.075806,-57.61718,-235.1684,50.10986,eating
0.81836,0.664673,-0.029297,-49.86572,-254.3945,47.0581,eating
0.796021,0.658692,-0.200195,-36.19386,-284.2408,32.22657,eating
0.647583,0.654663,-0.252808,-31.4331,-268.2496,32.89796,eating
0.55481,0.635742,-0.432129,-8.361816,-175.0488,35.46143,eating
0.476196,0.584961,-0.618286,-10.498044,-76.23292,21.97265,eating
0.602173,0.614624,-0.617188,-8.60596,-60.05858,10.92529,eating
0.609986,0.607666,-0.622437,-2.929687,-65.85694,9.033204,eating
0.466064,0.578247,-0.655762,2.197266,-36.86524,1.159668,eating
0.409058,0.559082,-0.677368,6.28662,-20.56884,-2.746581,eating
0.478516,0.550049,-0.686524,11.108396,2.380371,-6.28662,eating
0.472656,0.528809,-0.703858,10.80322,5.798338,-9.155274,eating
0.55896,0.539673,-0.666382,9.70459,-15.136716,-13.854978,eating
0.311401,0.522827,-0.753296,8.544924,-8.178714,-13.427732,eating
0.415894,0.558594,-0.728394,7.141112,7.080076,-12.69531,eating
