Ax,Ay,Az,Gx,Gy,Gz,activity
0.266113,-0.958496,-0.165283,-0.305176,-0.366211,-0.732422,standing
0.266724,-0.959839,-0.167114,-0.183105,0,-0.549316,standing
0.269043,-0.956421,-0.16687,-0.061035,-0.061035,-0.549316,standing
0.265381,-0.958862,-0.164063,0,-1.708984,-0.549316,standing
0.261963,-0.958618,-0.164551,0.061035,-1.403808,-0.549316,standing
0.261597,-0.960694,-0.164673,-0.12207,-0.244141,-0.854492,standing
0.261353,-0.961182,-0.16626,-0.244141,0.183105,-0.854492,standing
0.26709,-0.959106,-0.167969,-0.366211,0.183105,-0.305176,standing
0.269165,-0.960449,-0.167603,-0.488281,0,-0.427246,standing
0.267212,-0.959351,-0.164917,-0.549316,-0.732422,-0.427246,standing
0.265259,-0.960327,-0.163452,-0.305176,0.183105,-0.732422,standing
0.265137,-0.958618,-0.164795,-0.427246,0.183105,-0.488281,standing
0.269409,-0.962402,-0.166748,-0.244141,0.366211,-0.549316,standing
0.269043,-0.958862,-0.168823,-0.12207,-0.549316,0.061035,standing
0.259277,-0.959106,-0.167603,-0.061035,0.12207,-0.244141,standing
0.263916,-0.961304,-0.16687,-0.244141,0.854492,-0.305176,standing
0.267334,-0.960816,-0.168213,-0.427246,1.281738,-0.183105,standing
0.269165,-0.957642,-0.1698,-0.549316,0.854492,-0.427246,standing
0.269898,-0.960571,-0.166504,-0.427246,0.244141,-0.366211,standing
0.268311,-0.959473,-0.164551,-0.427246,-0.12207,-0.244141,standing
0.268921,-0.95874,-0.165283,-0.244141,-0.244141,-0.488281,standing
0.260986,-0.957276,-0.161865,-0.488281,0.244141,-0.732422,standing
0.264282,-0.958252,-0.162598,-0.488281,1.220704,-0.671386,standing
0.268799,-0.960938,-0.162231,0.12207,-0.183105,-0.305176,standing
0.2677,-0.959839,-0.163208,0.12207,-0.549316,-0.366211,standing
0.265625,-0.959473,-0.166138,0.12207,-0.183105,-0.610352,standing
0.270752,-0.960816,-0.166626,-0.183105,0.671386,-0.854492,standing
0.272949,-0.957642,-0.166626,-0.183105,-0.427246,-0.610352,standing
0.26648,-0.963013,-0.163208,0.061035,-1.342773,-1.037598,standing
0.264771,-0.960694,-0.165772,0.244141,-1.403808,-0.305176,standing
0.268555,-0.959961,-0.169434,0.12207,-0.732422,-0.244141,standing
0.266235,-0.963989,-0.165772,-0.12207,-1.281738,-0.610352,standing
0.265869,-0.959351,-0.165039,-0.427246,0,-0.610352,standing
0.267822,-0.957886,-0.165161,-0.244141,-0.183105,-0.488281,standing
0.268555,-0.958374,-0.166016,-0.061035,-0.732422,-0.610352,standing
0.267334,-0.958984,-0.16748,-0.12207,-0.488281,-0.732422,standing
0.268311,-0.959106,-0.166138,-0.427246,0.12207,-0.732422,standing
0.268677,-0.956787,-0.16626,-0.610352,0.244141,-0.915527,standing
0.268555,-0.955444,-0.167114,-0.305176,-0.12207,-0.793457,standing
0.266968,-0.959351,-0.16687,-0.061035,-0.732422,-0.610352,standing
0.267334,-0.961182,-0.167603,-0.244141,-0.305176,-0.732422,standing
0.268433,-0.9552,-0.165772,-0.244141,-0.061035,-0.549316,standing
0.269653,-0.957764,-0.165772,-0.183105,-0.183105,-0.427246,standing
0.268066,-0.962524,-0.163208,0.183105,-0.549316,-0.610352,standing
0.268188,-0.95813,-0.167114,0.366211,-0.793457,-0.183105,standing
0.266724,-0.956421,-0.165527,0.366211,-0.549316,-0.061035,standing
0.271362,-0.959717,-0.168701,0.183105,-0.427246,-0.610352,standing
0.271729,-0.958252,-0.168945,-0.12207,-0.549316,-0.427246,standing
0.265503,-0.955566,-0.167114,-0.183105,-0.549316,-0.488281,standing
0.265381,-0.958984,-0.164307,-0.12207,-0.549316,-0.549316,standing
0.265991,-0.961304,-0.161621,-0.244141,-0.671386,-0.305176,standing
0.262085,-0.956787,-0.163574,-0.183105,0.061035,-0.244141,standing
0.269043,-0.959717,-0.164795,-0.305176,0.854492,-0.061035,standing
0.27124,-0.959595,-0.166382,-0.488281,0.854492,-0.061035,standing
0.269653,-0.957276,-0.166138,-0.366211,0.366211,-0.366211,standing
0.271851,-0.958618,-0.167603,-0.427246,0.366211,-0.488281,standing
0.27063,-0.958618,-0.166748,-0.244141,-0.427246,-0.488281,standing
0.266358,-0.956421,-0.164429,-0.244141,-0.488281,-0.671386,standing
0.26416,-0.958496,-0.161743,-0.061035,-0.305176,-0.732422,standing
0.267212,-0.958252,-0.163452,0.244141,-0.427246,0.244141,standing
0.267944,-0.957398,-0.16394,0.244141,-0.366211,0.427246,standing
0.268188,-0.960205,-0.165527,-0.061035,-0.671386,-0.12207,standing
0.267944,-0.95752,-0.168213,-0.244141,-0.427246,-0.305176,standing
0.268066,-0.957764,-0.168579,-0.12207,-0.488281,-0.366211,standing
0.268799,-0.959351,-0.167603,-0.244141,-0.732422,-0.488281,standing
0.268677,-0.959106,-0.166138,-0.366211,-1.037598,-0.366211,standing
0.265991,-0.958374,-0.164673,-0.244141,-1.342773,-0.305176,standing
0.262207,-0.957886,-0.162476,-0.244141,-1.098633,-0.427246,standing
