Ax,Ay,Az,Gx,Gy,Gz,activity,,,
-0.318237,-1.083618,0.07898,-25.085448,-71.96046,-75.98878,walking,,,
-0.292603,-1.095826,0.145264,-36.37696,-66.77246,-56.82372,walking,,,
-0.274902,-1.032593,0.138916,-31.249992,-75.8667,-41.07665,walking,,,
-0.296875,-1.004517,0.114014,-21.24023,-85.20506,-34.85108,walking,,,
-0.346314,-1.019532,0.153687,-13.366696,-67.81006,-31.86035,walking,,,
-0.349243,-0.97461,0.159424,-12.08496,-44.67772,-27.83203,walking,,,
-0.278931,-0.936402,0.120972,-3.234863,-31.92138,-17.94434,walking,,,
-0.237793,-0.908325,0.098267,2.746581,-36.07178,-4.882814,walking,,,
-0.185425,-0.899536,0.097046,8.544924,-43.09081,5.798338,walking,,,
-0.15979,-0.938232,0.012695,26.24511,-37.71973,10.0708,walking,,,
-0.091309,-1.0094,-0.017212,17.7002,-16.601568,23.49853,walking,,,
0.050903,-1.021484,-0.013428,18.859868,-24.10888,-2.624511,walking,,,
0.011108,-1.032349,-0.03479,8.117676,-67.688,-3.051757,walking,,,
0.011963,-1.100098,0.00769,0,-105.34666,-3.051757,walking,,,
-0.093262,-1.032715,0.018799,-3.173828,-134.1553,11.96289,walking,,,
-0.248047,-0.963989,-0.013794,-4.577638,-102.35594,5.371092,walking,,,
-0.258179,-0.958496,0.009155,-6.28662,-69.70216,4.394532,walking,,,
-0.229858,-0.991944,0.035522,-5.432128,-41.32079,1.525878,walking,,,
-0.22876,-1.021973,0.039917,-6.896972,-37.47559,1.037598,walking,,,
-0.286499,-0.959106,0.026001,-1.098633,-22.949216,-11.901852,walking,,,
-0.309326,-0.945435,0.018311,4.638672,-6.774902,-18.31055,walking,,,
-0.30603,-0.955811,0.014648,7.141112,6.347656,-23.86474,walking,,,
-0.28064,-0.944458,0.014893,6.28662,19.34815,-21.91162,walking,,,
-0.264404,-0.951416,0.020508,4.150392,20.44677,-15.808104,walking,,,
-0.251221,-0.945679,0.033691,-4.943848,13.793944,7.141112,walking,,,
-0.268433,-0.93811,0.039429,-6.958006,14.09912,12.45117,walking,,,
-0.264648,-0.957398,0.060425,-10.009768,15.686032,15.441892,walking,,,
-0.272949,-1.028809,0.092285,-13.549804,9.70459,13.06152,walking,,,
-0.313599,-1.022339,0.096924,-13.06152,15.014646,13.06152,walking,,,
-0.283569,-1.033081,0.124756,-3.601074,33.5083,23.803708,walking,,,
-0.25415,-1.015503,0.11853,-2.685546,31.06689,29.78515,walking,,,
-0.267334,-1.015259,0.099976,12.268064,41.93114,49.4995,walking,,,
-0.275269,-1.054566,0.100708,15.86914,48.88915,56.03026,walking,,,
-0.224609,-1.20227,0.130737,11.16943,55.9082,69.33594,walking,,,
-0.199829,-1.148072,0.118652,7.568358,50.17089,82.3364,walking,,,
-0.207886,-0.988404,0.069092,14.160152,52.73436,94.90966,walking,,,
-0.221558,-0.97815,0.060547,16.845708,61.40136,89.7827,walking,,,
-0.223633,-1.00354,0.067383,15.808104,70.9839,78.24708,walking,,,
-0.165161,-1.03418,0.09375,3.234863,67.0166,51.7578,walking,,,
-0.130859,-0.987305,0.090088,-3.784179,46.26464,37.6587,walking,,,
-0.140747,-0.888672,0.041382,-8.422854,-9.399414,17.08985,walking,,,
-0.168823,-0.876587,0.030884,-8.97217,-22.70507,8.97217,walking,,,
-0.191772,-0.939453,0.04126,-11.840818,-28.80859,-10.498044,walking,,,
-0.185059,-0.967896,0.050049,-15.624996,-33.26416,-18.79883,walking,,,
-0.179443,-0.985352,0.062866,-22.09472,-46.87499,-32.47071,walking,,,
-0.212524,-0.996948,0.071533,-32.83692,-81.42088,-61.21825,walking,,,
-0.233765,-1.010132,0.078613,-37.23145,-93.74998,-73.12014,walking,,,
-0.262695,-1.090332,0.118286,-51.39159,-110.2905,-87.5244,walking,,,
-0.290161,-1.106934,0.142578,-62.01171,-117.18748,-81.23776,walking,,,
-0.290894,-1.102539,0.15625,-66.40626,-115.78368,-72.26564,walking,,,
-0.297852,-1.055664,0.167236,-66.95558,-112.06052,-49.07226,walking,,,
-0.299805,-1.083496,0.179565,-65.2466,-108.94772,-40.22216,walking,,,
-0.278809,-1.101807,0.216431,-67.19972,-112.5488,-24.04785,walking,,,
-0.277222,-1.08667,0.226074,-67.19972,-115.78368,-18.9209,walking,,,
-0.249634,-0.95459,0.240356,-60.36376,-129.3335,-7.995604,walking,,,
-0.26648,-0.864868,0.190186,-48.15673,-131.65284,-4.089356,walking,,,
-0.305908,-0.877075,0.17273,-25.02441,-109.13084,-12.81738,walking,,,
-0.290283,-0.901489,0.182495,-18.859868,-95.21482,-16.6626,walking,,,
-0.252441,-0.871826,0.139526,-4.760742,-90.45408,-19.04297,walking,,,
-0.252319,-0.882202,0.103638,6.347656,-99.12106,-20.69091,walking,,,
-0.300659,-0.979492,0.062134,26.55029,-108.7036,-28.1372,walking,,,
-0.323242,-1.0177,0.035278,34.11866,-102.17284,-30.94482,walking,,,
-0.26001,-1.001954,-0.011963,40.1001,-88.62304,-28.07617,walking,,,
-0.186279,-0.998902,-0.041992,41.74804,-90.20994,-25.75683,walking,,,
-0.156128,-1.020508,-0.04895,24.16992,-113.95262,-29.602044,walking,,,
-0.161011,-1.006226,-0.052002,11.41357,-118.7744,-34.42384,walking,,,
-0.243286,-0.991089,0.033936,-15.258788,-137.02392,-42.60253,walking,,,
-0.324585,-1.11316,0.047119,-15.86914,-105.34666,-34.91212,walking,,,
-0.303223,-1.046509,0.047119,-10.742184,-93.32274,-15.258788,walking,,,
-0.250732,-1.020142,0.049927,-11.596676,-71.3501,-20.08056,walking,,,
-0.230835,-0.995362,0.061646,-7.263182,-67.0166,-21.85058,walking,,,
-0.21814,-0.994019,0.059814,-5.859374,-66.77246,-21.48437,walking,,,
-0.216431,-0.984253,0.067139,-6.774902,-61.21825,-18.79883,walking,,,
-0.215698,-0.971802,0.060669,-6.103514,-56.70165,-16.78467,walking,,,
-0.205444,-0.961182,0.044312,-0.976562,-45.95946,-13.916012,walking,,,
-0.199463,-0.956787,0.039185,2.258301,-42.48046,-11.108396,walking,,,
-0.200073,-0.951904,0.015747,9.21631,-29.479976,-4.638672,walking,,,
-0.190186,-0.952881,0.013184,10.864256,-26.00097,-3.601074,walking,,,
-0.179443,-0.964356,-0.00708,12.93945,-19.16504,3.356933,walking,,,
-0.158814,-0.96106,-0.01355,13.18359,-16.601568,8.72803,walking,,,
-0.161133,-0.978028,-0.022217,11.96289,-16.113284,14.70947,walking,,,
-0.1604,-0.969727,-0.025269,9.399414,-15.86914,16.601568,walking,,,
-0.220947,-0.985352,-0.03125,8.97217,-9.277344,15.258788,walking,,,
-0.27124,-1.018677,-0.052368,10.55908,0.366211,13.30566,walking,,,
-0.283569,-1.061768,-0.044922,8.544924,13.244628,15.747068,walking,,,
-0.262695,-1.03418,-0.056519,3.906249,33.81348,37.71973,walking,,,
-0.255249,-1.058228,-0.03833,1.586914,40.95458,39.85596,walking,,,
-0.235107,-1.147339,0.038574,-9.277344,60.36376,51.87988,walking,,,
-0.213379,-1.11145,0.075317,-19.65332,59.26512,58.04442,walking,,,
-0.229736,-0.989624,0.077148,-21.423332,47.11913,55.96923,walking,,,
-0.240234,-0.977539,0.087036,-18.67676,42.17528,55.78612,walking,,,
-0.238281,-0.980591,0.107788,-13.488768,37.23145,58.28856,walking,,,
-0.255371,-0.99646,0.11792,-11.96289,34.42384,59.44824,walking,,,
-0.228516,-1.04187,0.132568,-10.620116,24.53613,64.0259,walking,,,
-0.229248,-1.029908,0.133423,-11.901852,6.835936,65.73486,walking,,,
-0.238159,-0.978638,0.116699,-7.995604,-8.300784,71.28906,walking,,,
-0.288574,-0.930908,0.04834,7.568358,-21.423332,70.8008,walking,,,
-0.334351,-0.923218,0.019043,10.0708,-29.66308,67.07764,walking,,,
-0.452393,-0.82666,-0.009888,19.34815,3.051757,41.99218,walking,,,
-0.448242,-0.827148,-0.04126,16.601568,20.1416,40.89354,walking,,,
-0.478638,-0.750854,-0.021362,13.366696,1.098633,17.82227,walking,,,
-0.518433,-0.696778,-0.04248,18.859868,3.967285,6.896972,walking,,,
-0.484985,-0.790894,-0.039551,22.33886,8.117676,-8.60596,walking,,,
-0.467529,-0.796021,-0.03064,8.72803,-22.76611,-26.855464,walking,,,
-0.485962,-0.801636,0.029663,2.075196,-24.71923,-32.77588,walking,,,
-0.480225,-0.85791,0.112305,-7.873534,-10.92529,-43.09081,walking,,,
-0.426514,-0.99353,0.159424,-18.43262,-5.432128,-51.69677,walking,,,
-0.347168,-0.980103,0.080933,-29.84619,-48.40087,-60.54686,walking,,,
-0.344238,-1.008667,0.079102,-33.1421,-71.47218,-61.58446,walking,,,
-0.351074,-1.011108,0.119995,-32.71485,-93.32274,-62.56102,walking,,,
-0.351685,-0.96875,0.119019,-28.62548,-92.71238,-60.30272,walking,,,
-0.31665,-0.90857,0.103272,-25.93994,-70.00734,-43.09081,walking,,,
-0.308472,-0.945557,0.122803,-27.16064,-57.49511,-35.09522,walking,,,
-0.272827,-1.00415,0.153564,-32.04346,-51.94091,-25.63476,walking,,,
-0.265991,-1.018555,0.152832,-30.70068,-56.64062,-24.90234,walking,,,
-0.28479,-1.009156,0.134033,-17.57813,-79.6509,-32.1045,walking,,,
-0.30957,-1.001221,0.106812,-6.103514,-83.0078,-37.6587,walking,,,
-0.348999,-1.004028,0.08313,16.479492,-56.88476,-47.4243,walking,,,
-0.32544,-0.986572,0.071777,22.76611,-39.18458,-48.21776,walking,,,
-0.307495,-0.944946,0.046021,31.06689,-19.53125,-44.61669,walking,,,
-0.286133,-0.94519,0.03125,32.95899,-11.779784,-41.19872,walking,,,
-0.251221,-1.04126,0.054077,22.03369,-5.249022,-6.896972,walking,,,
-0.199829,-0.915528,0.015381,2.807617,-34.3628,-20.3247,walking,,,
-0.219849,-0.97168,-0.000732,5.859374,-32.47071,0.244141,walking,,,
-0.261108,-0.984253,0.001709,5.554198,-23.681636,8.178714,walking,,,
-0.262207,-0.960571,0.016479,-0.183105,-4.577638,4.699708,walking,,,
-0.263672,-0.953736,0.024414,-1.098633,7.812498,2.929687,walking,,,
-0.269043,-0.973755,0.040283,-4.577638,20.50781,1.281738,walking,,,
-0.2323,-0.938965,0.052734,-7.873534,27.16064,4.455568,walking,,,
-0.236328,-0.927124,0.054932,-7.385252,25.81787,3.723144,walking,,,
-0.219605,-0.957154,0.069336,-7.568358,22.33886,11.16943,walking,,,
-0.228027,-0.957886,0.079346,-11.2915,21.667476,13.427732,walking,,,
-0.256104,-1.056274,0.091675,-8.117676,22.82714,12.145992,walking,,,
-0.251587,-1.046631,0.106323,-9.765626,24.59716,13.427732,walking,,,
-0.259888,-1.041748,0.104736,-7.995604,30.3955,25.26855,walking,,,
-0.320679,-1.108032,0.08252,-5.554198,39.85596,17.08985,walking,,,
-0.301758,-1.196412,0.137207,0,68.11524,25.14648,walking,,,
-0.220947,-0.967529,0.124268,-10.92529,75.98878,51.63574,walking,,,
-0.20459,-0.868774,0.094238,2.01416,84.4116,57.86132,walking,,,
-0.248657,-0.907837,0.085083,10.864256,87.7075,56.21337,walking,,,
-0.239258,-1.032959,0.119385,6.713866,92.71238,51.20848,walking,,,
-0.217163,-1.115845,0.157349,-6.591796,88.62304,50.41503,walking,,,
-0.158325,-1.112183,0.17749,-33.3252,55.48094,58.04442,walking,,,
-0.143433,-1.060913,0.161011,-36.74317,40.1001,62.80516,walking,,,
-0.135498,-0.925293,0.104492,-22.3999,-6.40869,71.5332,walking,,,
-0.174438,-0.89856,0.089844,-9.94873,-18.249516,68.48146,walking,,,
-0.218628,-0.888306,0.076416,9.82666,-5.126952,38.33008,walking,,,
-0.215576,-0.871094,0.076782,14.282224,2.929687,16.05225,walking,,,
-0.207642,-0.840698,0.06543,18.79883,2.258301,-7.446288,walking,,,
-0.183716,-0.85315,0.050781,23.86474,-20.99609,-44.25048,walking,,,
-0.205688,-0.891236,0.042725,24.35302,-39.24561,-62.6831,walking,,,
-0.261841,-1.013794,0.051392,14.770504,-56.45751,-88.80614,walking,,,
-0.271851,-1.019165,0.081543,10.253904,-63.29344,-97.65624,walking,,,
-0.280396,-1.093262,0.107056,-4.028321,-83.12986,-95.3369,walking,,,
-0.290161,-1.082642,0.112793,-8.911134,-90.39306,-89.84374,walking,,,
-0.37854,-1.251465,0.113281,-8.361816,-112.1826,-76.29396,walking,,,
-0.3573,-1.162842,0.14856,-30.94482,-117.24852,-68.7256,walking,,,
-0.379883,-1.035156,0.127686,-29.72412,-107.2998,-35.21729,walking,,,
-0.37915,-1.014648,0.116577,-25.085448,-96.98484,-17.94434,walking,,,
-0.37085,-0.976807,0.110474,-18.493652,-61.09618,15.19775,walking,,,
-0.334839,-0.991089,0.111938,-17.27295,-35.09522,30.3955,walking,,,
-0.183594,-0.955566,0.115723,-16.723632,-25.207516,54.68749,walking,,,
-0.190186,-0.928101,0.084717,-11.779784,-32.40968,56.51854,walking,,,
-0.24585,-0.935547,0.038086,-2.01416,-15.31982,49.98778,walking,,,
-0.199829,-0.937744,0.029663,3.784179,0.732422,45.41014,walking,,,
-0.145874,-0.992188,-0.003906,15.563964,-7.385252,32.71485,walking,,,
-0.160278,-0.992554,-0.031494,18.67676,-16.90674,23.803708,walking,,,
-0.215332,-0.945068,-0.07959,22.949216,-5.554198,4.272462,walking,,,
-0.223511,-0.930176,-0.100464,22.949216,11.657712,-5.737304,walking,,,
-0.217773,-0.973145,-0.088867,18.249516,23.86474,-22.76611,walking,,,
-0.212402,-0.986206,-0.067139,13.793944,17.45606,-24.963376,walking,,,
-0.210693,-0.984253,-0.05896,1.89209,-3.173828,-26.24511,walking,,,
-0.237183,-0.962402,-0.037231,5.676268,11.840818,-23.01025,walking,,,
-0.266602,-0.94812,-0.02063,1.525878,11.718748,-18.127448,walking,,,
-0.253296,-0.950562,0.023804,0.244141,28.01513,-21.057124,walking,,,
-0.248901,-0.95105,0.0448,-1.708984,25.207516,-18.859868,walking,,,
-0.280274,-0.93811,0.05542,1.098633,21.423332,-22.64404,walking,,,
-0.249756,-0.940064,0.05603,-9.46045,8.97217,-27.40478,walking,,,
-0.248779,-0.942627,0.080688,-9.33838,-3.784179,-28.50341,walking,,,
-0.272827,-0.923584,0.087524,-9.277344,-11.2915,-20.019532,walking,,,
-0.284302,-0.915528,0.091797,-10.55908,-13.97705,-15.19775,walking,,,
-0.320679,-0.969238,0.089722,-2.319336,-10.19287,-3.417968,walking,,,
-0.343262,-1.01941,0.106934,1.831054,9.765626,13.488768,walking,,,
-0.346069,-1.024902,0.100708,7.568358,21.667476,18.9209,walking,,,
-0.324707,-1.004394,0.094482,11.16943,36.49903,28.56445,walking,,,
-0.332275,-1.111938,0.119141,14.09912,57.312,42.84667,walking,,,
-0.312256,-1.179688,0.1427,10.742184,62.80516,45.41014,walking,,,
-0.261597,-1.007568,0.117432,7.507323,71.47218,54.68749,walking,,,
-0.260132,-0.888916,0.094727,11.718748,72.32666,52.06298,walking,,,
-0.279175,-0.947144,0.095703,28.991692,87.64646,46.08154,walking,,,
-0.286621,-1.017944,0.106689,28.62548,95.94726,42.5415,walking,,,
-0.27478,-1.141968,0.150391,20.75195,108.8867,42.41942,walking,,,
-0.17627,-1.12439,0.161499,1.708984,94.1162,52.7954,walking,,,
-0.129028,-1.027832,0.119263,1.281738,67.3218,61.4624,walking,,,
-0.130127,-0.892456,0.062378,12.20703,8.48389,72.32666,walking,,,
-0.1875,-0.879395,0.046753,20.26367,0.244141,70.3125,walking,,,
-0.226929,-0.885376,0.037842,24.35302,5.920409,61.8286,walking,,,
-0.191895,-0.870239,0.055908,19.40918,26.79443,28.80859,walking,,,
-0.167969,-0.855347,0.052856,14.95361,15.808104,6.65283,walking,,,
-0.165527,-0.866821,0.049561,4.150392,-39.67286,-42.29736,walking,,,
-0.214233,-0.895142,0.043335,0.305176,-64.08694,-64.14796,walking,,,
-0.28064,-0.993408,0.0625,-7.385252,-75.3174,-91.97996,walking,,,
-0.310181,-1.040039,0.077759,-12.93945,-71.22804,-102.41696,walking,,,
-0.32544,-1.10498,0.10791,-24.10888,-57.86132,-108.76464,walking,,,
-0.357788,-1.230835,0.137207,-23.803708,-57.86132,-106.9946,walking,,,
-0.339233,-1.107666,0.208984,-38.45216,-84.47264,-83.0078,walking,,,
-0.342774,-1.082154,0.208618,-39.42872,-89.90476,-70.37354,walking,,,
-0.352783,-0.994995,0.126221,-15.258788,-84.0454,-32.04346,walking,,,
-0.35144,-0.995362,0.130737,-6.103514,-67.93214,-15.136716,walking,,,
-0.32312,-1.04773,0.144043,4.394532,-27.16064,13.549804,walking,,,
-0.255371,-0.997192,0.126953,2.563476,-17.76123,24.04785,walking,,,
-0.196411,-0.914795,0.063354,2.380371,-23.6206,30.94482,walking,,,
-0.168457,-0.932739,0.045044,-1.281738,-33.26416,31.249992,walking,,,
-0.156616,-0.955444,0.019043,-0.427246,-37.90284,43.57909,walking,,,
-0.120972,-0.960205,0.013916,0.488281,-38.02491,46.81396,walking,,,
-0.144653,-1.018311,-0.048584,8.117676,-39.0625,40.52734,walking,,,
-0.142944,-1.040284,-0.061646,4.882814,-40.52734,29.05273,walking,,,
-0.161499,-1.016968,-0.074219,3.112792,-32.95899,20.81298,walking,,,
-0.193237,-0.962524,-0.092041,-1.89209,-14.038084,0.854492,walking,,,
-0.204956,-0.945923,-0.095825,-3.662109,-8.239746,-9.033204,walking,,,
-0.208496,-0.966675,-0.042236,-7.385252,-2.807617,-17.76123,walking,,,
-0.224609,-0.95752,-0.023193,-7.568358,-4.455568,-18.67676,walking,,,
-0.23999,-0.944092,0.010864,-5.737304,-3.173828,-21.24023,walking,,,
-0.255493,-0.927002,0.02417,-3.723144,1.342773,-22.15576,walking,,,
-0.252319,-0.913818,0.043091,-1.342773,5.920409,-25.8789,walking,,,
-0.259888,-0.910278,0.052002,0.305176,7.812498,-28.1372,walking,,,
-0.27002,-0.923706,0.062866,5.920409,13.30566,-28.68652,walking,,,
-0.304566,-0.940796,0.055176,4.089356,1.831054,-35.09522,walking,,,
-0.26294,-0.969971,0.055542,4.638672,2.441407,-28.32031,walking,,,
-0.291992,-0.987183,0.05896,9.033204,10.92529,-10.742184,walking,,,
-0.272095,-0.99231,0.05835,9.155274,15.31982,-1.89209,walking,,,
-0.261108,-1.043946,0.057861,7.93457,12.145992,8.911134,walking,,,
-0.25769,-0.997314,0.047974,7.751464,12.756344,23.98681,walking,,,
-0.268555,-0.991455,0.031494,8.911134,10.986324,23.86474,walking,,,
-0.247192,-0.980469,0.019165,0.793457,11.474608,28.19824,walking,,,
-0.258789,-0.976318,0.011597,2.502442,18.005376,35.4004,walking,,,
-0.245361,-1.07898,0.026001,9.58252,47.4243,51.51366,walking,,,
-0.239624,-1.094482,0.037354,2.136231,48.15673,48.76708,walking,,,
-0.208374,-1.128174,0.060425,-5.249022,45.8374,49.80468,walking,,,
-0.201172,-1.026123,0.049805,-8.97217,31.494136,58.59374,walking,,,
-0.209351,-0.990479,0.033203,-8.422854,29.05273,58.47167,walking,,,
-0.210205,-1.06543,0.044556,-10.43701,35.33936,55.0537,walking,,,
-0.167358,-1.072632,0.052368,-20.26367,28.19824,56.45751,walking,,,
-0.141968,-1.045044,0.059082,-33.38624,1.586914,66.2842,walking,,,
-0.136841,-1.015747,0.066406,-42.23632,-14.770504,67.13868,walking,,,
-0.154541,-0.925049,0.071411,-48.21776,-38.02491,52.36816,walking,,,
-0.138794,-0.890625,0.075562,-49.13329,-48.2788,34.30176,walking,,,
-0.154175,-0.870972,0.099976,-47.85156,-92.46824,-18.31055,walking,,,
-0.19751,-0.900024,0.097656,-47.0581,-102.53904,-37.29248,walking,,,
-0.238647,-0.974854,0.119995,-45.34911,-115.4785,-72.99806,walking,,,
-0.261353,-1.018677,0.130859,-43.7622,-113.4033,-80.87156,walking,,,
-0.27478,-1.097534,0.12915,-41.25976,-106.6284,-82.3364,walking,,,
-0.27478,-1.096436,0.118896,-40.89354,-103.94284,-76.23292,walking,,,
-0.287842,-1.168824,0.129028,-47.18016,-100.95212,-65.12452,walking,,,
-0.278809,-1.177368,0.155029,-57.37304,-103.3325,-58.59374,walking,,,
-0.288208,-1.158204,0.192505,-75.19532,-114.74608,-52.49022,walking,,,
-0.28125,-1.139893,0.210449,-85.38816,-125.24412,-50.47606,walking,,,
-0.304321,-1.104614,0.254272,-96.13036,-146.24024,-46.08154,walking,,,
-0.302734,-1.087891,0.299561,-94.90966,-152.83208,-41.80908,walking,,,
-0.306152,-1.037476,0.312622,-81.90916,-157.53176,-32.59278,walking,,,
-0.284668,-0.81836,0.224609,-49.74364,-148.7427,-18.9209,walking,,,
-0.303223,-0.79126,0.194092,-28.32031,-130.98148,-17.82227,walking,,,
-0.278198,-0.832642,0.177734,-1.037598,-95.1538,-18.371584,walking,,,
-0.258301,-0.844971,0.176514,5.981444,-89.90476,-17.33399,walking,,,
-0.242432,-0.880371,0.143677,17.8833,-91.30856,-17.51709,walking,,,
-0.236206,-0.93689,0.081177,34.60694,-111.9995,-21.179192,walking,,,
-0.269165,-0.9729,0.069092,42.17528,-114.92918,-28.25927,walking,,,
-0.291626,-1.030274,0.035156,51.81884,-97.04588,-47.54638,walking,,,
-0.291626,-1.061158,0.034546,53.16161,-89.35546,-53.52782,walking,,,
-0.293335,-1.091797,0.034424,55.54198,-72.876,-64.81934,walking,,,
-0.352173,-1.13855,0.063599,60.85204,-36.74317,-40.71044,walking,,,
-0.43103,-1.063599,-0.001099,38.26905,-106.50632,-78.24708,walking,,,
-0.263916,-1.112183,0.007568,34.1797,-100.15868,-65.00244,walking,,,
-0.39502,-1.095704,0.031616,26.18408,-92.8955,-32.71485,walking,,,
-0.365234,-1.009522,0.008667,19.71436,-73.66944,-26.24511,walking,,,
-0.32373,-0.997925,0.011108,8.48389,-51.5747,-1.098633,walking,,,
-0.282349,-0.991699,0.014526,1.831054,-59.87548,13.549804,walking,,,
-0.286865,-0.983398,0.016846,-4.882814,-55.2368,30.70068,walking,,,
-0.273316,-0.984131,0.020142,-10.92529,-49.25536,45.47118,walking,,,
-0.21167,-0.998047,0.016113,-22.3999,-40.4663,54.32128,walking,,,
-0.224976,-0.968018,0.005981,-30.82275,-36.19386,45.95946,walking,,,
-0.26355,-0.964112,0.00354,-9.887696,-24.29199,58.89892,walking,,,
-0.113281,-1.100098,-0.0896,-28.62548,-23.25439,42.84667,walking,,,
0.014648,-1.073608,-0.153076,-20.99609,61.76757,25.39062,walking,,,
-0.009155,-1.003296,-0.041626,-13.488768,55.2368,10.009768,walking,,,
-0.002808,-1.007446,0.000122,-7.019042,-7.629394,14.526364,walking,,,
-0.28125,-0.970215,0.037598,6.16455,-26.18408,4.272462,walking,,,
-0.28479,-0.996338,0.077393,3.662109,12.634276,11.2915,walking,,,
-0.272095,-0.933594,0.050781,-2.441407,25.207516,7.385252,walking,,,
-0.213867,-0.944946,-0.001831,3.051757,33.87452,-0.061035,walking,,,
-0.197266,-1.089478,-0.002686,-2.685546,38.45216,-5.065916,walking,,,
-0.20813,-1.054688,0.013794,-7.629394,42.05322,-5.310058,walking,,,
-0.184326,-0.945679,-0.024902,9.399414,49.4995,-5.981444,walking,,,
-0.204956,-0.944458,-0.054565,19.40918,59.20409,6.28662,walking,,,
-0.27478,-0.940796,-0.02124,25.207516,74.89014,14.892576,walking,,,
-0.282349,-0.973511,0.090698,27.465816,126.77,38.33008,walking,,,
-0.229492,-1.018311,0.102417,20.75195,133.8501,43.33495,walking,,,
-0.175293,-1.062012,0.125,-5.615234,105.5908,49.62158,walking,,,
-0.128418,-1.063232,0.119141,-20.08056,75.01222,50.47606,walking,,,
-0.092041,-0.999634,0.115723,-39.48975,-9.277344,57.00682,walking,,,
-0.116577,-0.947754,0.100952,-37.35352,-43.9453,57.67822,walking,,,
-0.221924,-0.908447,0.062988,-20.62988,-60.54686,46.32568,walking,,,
-0.238403,-0.907837,0.060181,-14.770504,-51.81884,38.14698,walking,,,
-0.210449,-0.905152,0.070801,-5.126952,-28.07617,7.995604,walking,,,
-0.197998,-0.891724,0.071533,-3.723144,-33.1421,-7.873534,walking,,,
-0.216431,-0.90625,0.053955,-2.807617,-53.46678,-39.7339,walking,,,
-0.235352,-0.933472,0.057861,-2.990722,-60.36376,-53.22264,walking,,,
-0.260498,-0.978882,0.063232,-5.615234,-66.8335,-68.0542,walking,,,
-0.269653,-1.011841,0.071167,-8.300784,-68.5425,-72.32666,walking,,,
-0.327881,-1.152588,0.085083,-8.361816,-69.03076,-71.8384,walking,,,
-0.317871,-1.268311,0.154175,-24.10888,-64.209,-71.89944,walking,,,
-0.314087,-1.213868,0.16394,-23.681636,-66.58936,-62.92724,walking,,,
-0.25647,-1.020264,0.123901,-20.26367,-76.355,-41.74804,walking,,,
-0.255127,-0.901978,0.065918,-6.591796,-87.76854,-28.32031,walking,,,
-0.312012,-0.887451,0.060181,13.244628,-79.04054,-12.145992,walking,,,
-0.304566,-0.878296,0.082153,10.80322,-59.81444,-0.793457,walking,,,
-0.215454,-0.983643,0.128418,-1.586914,-49.62158,16.29639,walking,,,
-0.161255,-0.988526,0.183105,-15.930172,-80.87156,28.44238,walking,,,
-0.212158,-0.968628,0.161621,-28.50341,-138.3057,48.0957,walking,,,
-0.28186,-0.91626,0.121216,-4.089356,-150.57376,33.75244,walking,,,
-0.300537,-1.0271,0.028442,13.488768,-127.92968,34.85108,walking,,,
-0.407349,-0.96936,-0.016968,32.83692,-82.1533,15.441892,walking,,,
0.156616,-1.040162,-0.50647,30.51757,-158.4473,-23.74267,walking,,,
-0.442871,-1.00708,-0.302856,8.72803,-154.90724,-21.60644,walking,,,
-0.614014,-0.94812,0.025146,-13.122556,109.37498,-14.34326,walking,,,
-0.287232,-0.999634,0.041748,-13.000484,195.1904,-18.859868,walking,,,
-0.14624,-0.943726,0.077271,-9.58252,173.3398,-14.892576,walking,,,
-0.096069,-0.933838,0.107666,-8.48389,108.09324,-13.610836,walking,,,
-0.184326,-0.909302,0.085571,-10.864256,-9.58252,-17.15088,walking,,,
-0.270386,-0.89978,0.069458,-7.080076,-19.59229,-24.04785,walking,,,
-0.299927,-0.882446,0.065552,-12.3291,-2.075196,-17.7002,walking,,,
-0.317505,-0.900391,0.066284,-0.549316,10.498044,-18.9209,walking,,,
-0.299438,-1.021973,0.08667,8.97217,4.821778,-5.432128,walking,,,
-0.275757,-1.037354,0.097778,-1.464844,2.746581,-5.371092,walking,,,
-0.316284,-0.978516,0.064819,-9.58252,-12.45117,-2.868652,walking,,,
-0.346069,-1.027344,0.075073,-2.746581,-0.610352,5.065916,walking,,,
-0.373413,-1.105835,0.095581,-0.549316,22.64404,15.747068,walking,,,
-0.339111,-1.072388,0.136719,-3.234863,73.97462,23.437492,walking,,,
-0.291382,-0.960938,0.120728,3.356933,87.28026,29.29687,walking,,,
-0.275146,-0.884155,0.040771,23.25439,99.97556,46.81396,walking,,,
-0.326904,-1.026978,0.071045,26.79443,119.44578,50.96434,walking,,,
-0.234985,-1.189331,0.147949,3.234863,142.7002,60.85204,walking,,,
-0.161743,-1.197998,0.176147,-16.41846,133.36184,74.58496,walking,,,
-0.121338,-1.117432,0.161621,-27.52685,107.91014,85.38816,walking,,,
-0.115234,-0.981201,0.103394,-25.14648,43.9453,88.562,walking,,,
-0.145874,-0.939575,0.088379,-17.94434,18.371584,82.64158,walking,,,
-0.194702,-0.900513,0.082275,-1.464844,3.173828,57.55614,walking,,,
-0.204956,-0.876831,0.086426,4.028321,8.60596,39.7339,walking,,,
-0.194214,-0.828003,0.073853,11.779784,12.81738,7.019042,walking,,,
-0.180786,-0.805298,0.05603,17.82227,6.103514,-11.2915,walking,,,
-0.182983,-0.864014,0.037842,26.855464,-24.29199,-43.7622,walking,,,
