Ax,Ay,Az,Gx,Gy,Gz,activity
-0.643799,0.07373,-0.770752,1.586914,-2.01416,-0.732422,sitting
-0.642822,0.080444,-0.768555,-1.525878,-0.12207,0.427246,sitting
-0.629517,0.095581,-0.771606,-0.854492,0.12207,0,sitting
-0.63147,0.094604,-0.771851,-0.183105,-0.793457,-0.305176,sitting
-0.641113,0.085938,-0.771484,0.244141,-1.098633,-0.488281,sitting
-0.63916,0.086426,-0.768677,-0.488281,-0.366211,-0.12207,sitting
-0.636841,0.087891,-0.772583,-0.427246,0,-0.12207,sitting
-0.63794,0.088623,-0.770508,0.061035,-1.403808,-0.366211,sitting
-0.642578,0.087524,-0.767456,0.183105,-1.037598,-0.366211,sitting
-0.639526,0.087158,-0.770142,0.244141,-0.183105,-0.305176,sitting
-0.639771,0.089844,-0.770752,0.732422,-0.366211,-0.427246,sitting
-0.63794,0.086426,-0.771729,0.549316,-0.305176,-0.366211,sitting
-0.636719,0.084839,-0.772827,0.671386,-1.098633,-0.488281,sitting
-0.636963,0.085205,-0.772217,0.732422,-1.159668,-0.610352,sitting
-0.637451,0.084229,-0.769531,0.305176,-0.976562,-0.671386,sitting
-0.637451,0.088379,-0.77002,0.549316,-1.403808,-0.915527,sitting
-0.644776,0.081665,-0.769898,0.732422,-1.281738,-0.732422,sitting
-0.645996,0.079346,-0.768799,0.427246,-0.549316,-0.488281,sitting
-0.639771,0.085571,-0.767578,0.244141,-0.732422,-0.366211,sitting
-0.640991,0.084351,-0.768066,0.366211,-0.549316,-0.427246,sitting
-0.639893,0.082886,-0.769165,0.549316,-0.488281,-0.488281,sitting
-0.642578,0.078003,-0.769043,0.488281,-0.244141,-0.427246,sitting
-0.641968,0.07959,-0.769531,0,-0.061035,-0.366211,sitting
-0.63501,0.083496,-0.771851,-0.183105,-0.244141,-0.305176,sitting
-0.640259,0.082642,-0.771606,0.061035,-1.281738,-0.427246,sitting
-0.64502,0.081421,-0.765991,0.305176,-0.305176,-0.366211,sitting
-0.64209,0.081787,-0.769898,0.549316,-0.061035,-0.244141,sitting
-0.640015,0.081787,-0.771118,0.366211,-0.183105,-0.366211,sitting
-0.641602,0.078735,-0.769409,0,-0.610352,-0.427246,sitting
-0.640381,0.080078,-0.769776,-0.183105,-0.488281,-0.427246,sitting
-0.648071,0.07898,-0.769531,-0.183105,0.12207,-0.244141,sitting
-0.640015,0.080444,-0.770508,-0.671386,0.732422,0,sitting
-0.642578,0.081055,-0.768433,-0.671386,0.061035,0.061035,sitting
-0.646729,0.079468,-0.769531,-0.915527,0.183105,0.12207,sitting
-0.635498,0.084717,-0.769898,-0.793457,0.12207,0.12207,sitting
-0.641236,0.081299,-0.772095,-0.244141,-0.183105,-0.061035,sitting
-0.642334,0.078247,-0.770752,-0.12207,0.183105,0.12207,sitting
-0.634644,0.091187,-0.770264,-0.305176,1.281738,0,sitting
-0.628418,0.09021,-0.776734,0.549316,0.671386,-0.305176,sitting
-0.64624,0.077759,-0.767212,0.610352,-0.915527,-0.671386,sitting
