Ax,Ay,Az,Gx,Gy,Gz,activity
0.688721,-0.756958,-0.295898,-24.90234,-25.207516,-50.29296,sit-stand-sit
0.67041,-0.745117,-0.310303,-24.59716,-26.55029,-48.88915,sit-stand-sit
0.701904,-0.676026,-0.330444,-24.59716,-14.160152,-49.01122,sit-stand-sit
0.807007,-0.710694,-0.384033,-25.39062,-25.81787,-36.19386,sit-stand-sit
0.794434,-0.697998,-0.425171,-28.1372,-33.44727,-24.78027,sit-stand-sit
0.72937,-0.603028,-0.441895,-30.27343,1.464844,-17.33399,sit-stand-sit
0.772827,-0.531372,-0.425171,-28.68652,1.89209,-18.18848,sit-stand-sit
0.728882,-0.458984,-0.415161,-18.371584,-17.94434,-15.99121,sit-stand-sit
0.698608,-0.476074,-0.436157,-14.34326,-27.03857,-23.01025,sit-stand-sit
0.741944,-0.498413,-0.498657,-13.549804,-23.98681,-16.113284,sit-stand-sit
0.731079,-0.512818,-0.551758,-14.95361,-19.65332,-10.19287,sit-stand-sit
0.819092,-0.518555,-0.523194,-13.793944,-2.868652,-11.840818,sit-stand-sit
0.776489,-0.493164,-0.531494,-13.488768,-16.17432,-7.690428,sit-stand-sit
0.680542,-0.448608,-0.535889,-6.103514,-12.634276,-7.629394,sit-stand-sit
0.688721,-0.44812,-0.567261,-6.225584,-16.54053,-5.554198,sit-stand-sit
0.651734,-0.438232,-0.63916,-13.610836,-10.55908,0.244141,sit-stand-sit
0.699829,-0.424805,-0.617188,-17.63916,0.732422,2.01416,sit-stand-sit
0.734986,-0.434082,-0.534912,-15.014646,-1.586914,1.708984,sit-stand-sit
0.74231,-0.444946,-0.519654,-10.19287,-3.540038,-1.770019,sit-stand-sit
0.723022,-0.444946,-0.555664,-3.540038,-2.868652,-5.737304,sit-stand-sit
0.744385,-0.43042,-0.588135,-4.272462,-4.577638,2.624511,sit-stand-sit
0.695312,-0.387085,-0.609497,-3.173828,-2.929687,1.647949,sit-stand-sit
0.716064,-0.390747,-0.614624,-2.258301,2.807617,3.479003,sit-stand-sit
0.733032,-0.40918,-0.598145,-2.075196,0.793457,3.967285,sit-stand-sit
0.710327,-0.435425,-0.548584,0,-0.061035,-0.732422,sit-stand-sit
0.729736,-0.459351,-0.545166,1.342773,2.563476,-4.394532,sit-stand-sit
0.69397,-0.440308,-0.567749,-1.708984,0.854492,-1.89209,sit-stand-sit
0.711182,-0.432129,-0.571533,-2.624511,1.953124,-0.244141,sit-stand-sit
0.719482,-0.422974,-0.577637,-2.990722,2.441407,0.305176,sit-stand-sit
0.72107,-0.410889,-0.590942,-2.624511,2.807617,0.366211,sit-stand-sit
0.720093,-0.41333,-0.591309,-2.075196,1.586914,0.549316,sit-stand-sit
0.707398,-0.415894,-0.57898,0.488281,0.793457,-0.427246,sit-stand-sit
0.738404,-0.433716,-0.568604,1.89209,5.126952,-2.685546,sit-stand-sit
0.687134,-0.422363,-0.579712,1.708984,8.361816,0.488281,sit-stand-sit
0.679688,-0.410278,-0.610962,-2.380371,18.43262,0.915527,sit-stand-sit
0.679077,-0.403198,-0.599365,-10.43701,29.54101,3.662109,sit-stand-sit
0.788696,-0.394409,-0.513184,-10.55908,31.127924,10.31494,sit-stand-sit
0.77478,-0.355347,-0.549561,-8.789064,24.90234,11.901852,sit-stand-sit
0.762695,-0.375244,-0.558106,-5.737304,17.63916,9.521484,sit-stand-sit
0.748779,-0.366577,-0.544922,-3.051757,22.52197,11.230468,sit-stand-sit
0.731568,-0.389526,-0.51001,-2.624511,22.03369,15.380856,sit-stand-sit
0.762451,-0.40686,-0.501465,-3.234863,20.87402,17.08985,sit-stand-sit
0.803223,-0.425171,-0.46814,-2.563476,12.20703,22.52197,sit-stand-sit
0.786133,-0.434326,-0.454224,1.647949,7.995604,24.963376,sit-stand-sit
0.803467,-0.460327,-0.440796,6.65283,4.577638,24.29199,sit-stand-sit
0.781006,-0.479248,-0.44397,18.737796,-10.31494,23.98681,sit-stand-sit
0.756592,-0.485962,-0.446655,21.85058,-10.31494,24.10888,sit-stand-sit
0.755371,-0.567383,-0.445313,32.65382,-11.230468,26.55029,sit-stand-sit
0.793457,-0.612549,-0.431396,36.07178,-11.474608,26.12304,sit-stand-sit
0.719482,-0.656372,-0.4021,39.36768,-13.854978,26.9165,sit-stand-sit
0.669556,-0.677002,-0.379517,39.55078,-11.2915,29.54101,sit-stand-sit
0.620728,-0.732666,-0.354492,41.25976,-15.808104,38.63526,sit-stand-sit
0.571778,-0.76709,-0.34082,42.5415,-7.568358,48.76708,sit-stand-sit
0.555176,-0.810425,-0.311035,45.166,23.01025,68.5425,sit-stand-sit
0.615234,-0.91687,-0.346558,42.7246,30.09033,75.8667,sit-stand-sit
0.517456,-0.985108,-0.319092,33.44727,27.587884,75.98878,sit-stand-sit
0.432739,-0.977051,-0.26001,30.2124,56.57958,72.63184,sit-stand-sit
0.465942,-1.038452,-0.199585,28.68652,59.44824,64.0259,sit-stand-sit
0.429932,-1.019165,-0.181152,26.48925,52.9785,62.19482,sit-stand-sit
0.397583,-1.026368,-0.180542,24.963376,43.45702,59.5703,sit-stand-sit
0.348999,-1.012207,-0.157837,17.51709,30.09033,52.55126,sit-stand-sit
0.317017,-1.01355,-0.13501,13.000484,25.75683,47.36327,sit-stand-sit
0.28186,-0.963135,-0.085815,-0.793457,14.770504,32.16554,sit-stand-sit
0.263428,-0.942871,-0.07312,-4.455568,6.16455,23.315424,sit-stand-sit
0.225708,-0.892334,-0.068237,-8.8501,-0.610352,10.498044,sit-stand-sit
0.206665,-0.879517,-0.078369,-9.521484,2.624511,3.845214,sit-stand-sit
0.199097,-0.843628,-0.081177,-10.92529,15.31982,-7.385252,sit-stand-sit
0.213989,-0.831665,-0.078125,-9.70459,20.019532,-9.033204,sit-stand-sit
0.233398,-0.853516,-0.079224,-8.666994,18.98194,-8.48389,sit-stand-sit
0.237061,-0.868774,-0.072998,-8.544924,18.31055,-6.774902,sit-stand-sit
0.249023,-0.868652,-0.07959,-9.70459,15.136716,-4.516602,sit-stand-sit
0.222534,-0.874878,-0.10498,-9.46045,10.498044,-3.234863,sit-stand-sit
0.218384,-0.915039,-0.103516,-9.399414,16.17432,-3.173828,sit-stand-sit
0.258545,-0.959961,-0.093628,-11.352536,25.02441,1.770019,sit-stand-sit
0.265747,-0.960694,-0.101807,-11.840818,22.76611,3.601074,sit-stand-sit
0.257446,-0.934448,-0.109375,-7.873534,17.51709,5.126952,sit-stand-sit
0.260376,-0.954712,-0.102173,-4.211426,13.671872,4.272462,sit-stand-sit
0.269898,-0.983521,-0.103027,-1.159668,6.347656,4.089356,sit-stand-sit
0.255371,-0.979004,-0.103638,-1.220704,1.220704,3.601074,sit-stand-sit
0.242188,-0.987915,-0.095215,0.061035,3.784179,2.746581,sit-stand-sit
0.249268,-0.980225,-0.099121,0.610352,4.516602,2.380371,sit-stand-sit
0.245361,-0.952026,-0.102173,1.586914,3.356933,2.319336,sit-stand-sit
0.242065,-0.950806,-0.102173,1.342773,2.990722,1.770019,sit-stand-sit
