Ax,Ay,Az,Gx,Gy,Gz,activity
-0.411865,1.11316,-0.217407,-6.40869,10.68115,-13.366696,stair-down
-0.437866,1.203492,-0.206177,1.342773,7.751464,-7.141112,stair-down
-0.406982,0.969849,-0.167236,4.211426,18.249516,-24.90234,stair-down
-0.386719,0.878296,-0.156616,0.183105,27.221676,-35.09522,stair-down
-0.358765,1.13977,-0.14978,-1.770019,34.30176,-28.93066,stair-down
-0.352295,1.018555,-0.134277,6.28662,22.583,-27.40478,stair-down
-0.349121,0.905274,-0.10437,-10.864256,53.22264,-39.00147,stair-down
-0.321411,0.955566,-0.109985,-12.145992,53.89404,-37.41456,stair-down
-0.348022,1.010986,-0.120239,-12.390136,41.99218,-25.695796,stair-down
-0.326416,0.988648,-0.111694,-13.244628,41.56493,-21.789548,stair-down
-0.310669,0.936402,-0.127197,-10.375976,23.98681,-26.00097,stair-down
-0.331421,0.922852,-0.132324,-7.995604,18.005376,-22.88818,stair-down
-0.33606,0.871582,-0.115234,-4.150392,16.479492,-15.380856,stair-down
-0.317383,0.805664,-0.110474,-1.525878,12.69531,-15.014646,stair-down
-0.325073,0.73999,-0.10498,-1.953124,10.19287,-10.742184,stair-down
-0.302734,0.681641,-0.105835,-9.21631,21.057124,-5.432128,stair-down
-0.280762,0.660522,-0.108521,-8.361816,18.79883,-5.371092,stair-down
-0.3125,0.723877,-0.115601,-9.643556,20.69091,-2.441407,stair-down
-0.323975,0.797241,-0.116455,-2.075196,12.268064,2.807617,stair-down
-0.373535,0.859986,-0.124268,2.136231,-12.45117,14.282224,stair-down
-0.401489,0.909546,-0.152588,3.417968,-24.47509,27.03857,stair-down
-0.428101,0.905152,-0.184326,8.789064,-37.8418,37.78076,stair-down
-0.428711,0.904541,-0.201172,8.60596,-47.48534,36.19386,stair-down
-0.4552,0.939942,-0.228027,3.967285,-47.30224,28.07617,stair-down
-0.500488,1.079956,-0.235107,9.399414,-44.31152,38.33008,stair-down
-0.537964,1.335938,-0.201904,11.352536,-36.74317,44.31152,stair-down
-0.419922,1.056152,-0.194824,19.71436,-54.13818,27.709956,stair-down
-0.355469,0.866211,-0.202515,7.629394,-54.62646,12.756344,stair-down
-0.444824,1.057007,-0.217407,1.770019,-29.05273,10.620116,stair-down
-0.403687,1.057862,-0.177246,7.751464,-1.831054,15.19775,stair-down
-0.262695,1.006836,-0.170776,9.399414,0.061035,14.5874,stair-down
-0.25,0.911743,-0.19458,10.43701,-32.47071,3.906249,stair-down
-0.318359,0.898316,-0.208984,11.2915,-22.64404,1.525878,stair-down
-0.266602,0.938843,-0.181519,15.014646,-8.117676,9.09424,stair-down
-0.229004,0.936157,-0.192383,20.935052,-20.08056,3.601074,stair-down
-0.226929,0.866455,-0.14209,40.52734,-83.92332,4.394532,stair-down
-0.387329,0.816772,-0.163696,43.88427,-89.9658,5.126952,stair-down
-0.421997,0.82544,-0.150147,26.36718,-40.1001,3.784179,stair-down
-0.398193,0.8219,-0.141846,18.127448,-23.193352,5.126952,stair-down
-0.368164,0.826294,-0.164673,7.568358,-15.441892,2.746581,stair-down
-0.361938,0.805786,-0.185913,-3.417968,-16.78467,3.845214,stair-down
-0.36377,0.7948,-0.200195,-8.239746,-10.498044,2.563476,stair-down
-0.338867,0.805908,-0.22168,-17.02881,7.690428,-6.65283,stair-down
-0.307617,0.770142,-0.228272,-15.808104,13.732908,-8.97217,stair-down
-0.293091,0.785889,-0.220825,-18.55469,24.53613,-8.178714,stair-down
